type,dayofweek,start,end
0,0,3.9833333333333334,13.341666666666667
0,1,3.9833333333333334,13.341666666666667
0,2,3.9833333333333334,13.341666666666667
0,3,3.9833333333333334,13.341666666666667
0,4,3.9833333333333334,13.341666666666667
0,5,3.9916666666666667,12.65
0,6,3.9916666666666667,12.666666666666666
0,0,4.15,11.341666666666667
0,1,4.15,11.341666666666667
0,2,4.15,11.341666666666667
0,3,4.15,11.341666666666667
0,4,4.15,11.341666666666667
0,0,4.225,13.425
0,1,4.225,13.425
0,2,4.225,13.425
0,3,4.225,13.425
0,4,4.225,13.425
0,6,4.233333333333333,13.183333333333334
0,5,4.233333333333333,13.625
0,0,4.275,13.091666666666667
0,1,4.275,13.091666666666667
0,2,4.275,13.091666666666667
0,3,4.275,13.091666666666667
0,4,4.275,13.091666666666667
0,5,4.283333333333333,12.316666666666666
0,6,4.283333333333333,13.0
0,0,4.291666666666667,11.866666666666667
0,1,4.291666666666667,11.866666666666667
0,2,4.291666666666667,11.866666666666667
0,3,4.291666666666667,11.866666666666667
0,4,4.291666666666667,11.866666666666667
0,5,4.325,12.058333333333334
0,6,4.325,10.725
0,0,4.325,11.991666666666667
0,1,4.325,11.991666666666667
0,2,4.325,11.991666666666667
0,3,4.325,11.991666666666667
0,4,4.325,11.991666666666667
0,5,4.325,12.816666666666666
0,6,4.325,12.0
0,0,4.375,11.675
0,1,4.375,11.675
0,2,4.375,11.675
0,3,4.375,11.675
0,4,4.375,11.675
0,6,4.433333333333334,13.666666666666666
0,0,4.433333333333334,11.766666666666667
0,1,4.433333333333334,11.766666666666667
0,2,4.433333333333334,11.766666666666667
0,3,4.433333333333334,11.766666666666667
0,4,4.433333333333334,11.766666666666667
0,5,4.433333333333334,13.658333333333333
0,6,4.466666666666667,13.441666666666666
0,0,4.475,13.33611111111111
0,1,4.475,13.33611111111111
0,2,4.475,13.33611111111111
0,3,4.475,13.33611111111111
0,4,4.475,13.33611111111111
0,0,4.483333333333333,12.241666666666667
0,1,4.483333333333333,12.241666666666667
0,2,4.483333333333333,12.241666666666667
0,3,4.483333333333333,12.241666666666667
0,4,4.483333333333333,12.241666666666667
0,0,4.483333333333333,11.041666666666666
0,1,4.483333333333333,11.041666666666666
0,2,4.483333333333333,11.041666666666666
0,3,4.483333333333333,11.041666666666666
0,4,4.483333333333333,11.041666666666666
0,0,4.491666666666666,11.241666666666667
0,1,4.491666666666666,11.241666666666667
0,2,4.491666666666666,11.241666666666667
0,3,4.491666666666666,11.241666666666667
0,4,4.491666666666666,11.241666666666667
0,6,4.491666666666666,13.241666666666667
0,5,4.491666666666666,13.583333333333334
0,6,4.516666666666667,12.741666666666667
0,5,4.516666666666667,11.133333333333333
0,0,4.525,11.275
0,1,4.525,11.275
0,2,4.525,11.275
0,3,4.525,11.275
0,4,4.525,11.275
0,6,4.566666666666666,13.35
0,5,4.566666666666666,12.875
0,5,4.575,13.15
0,6,4.575,13.5
0,0,4.583333333333333,11.141666666666667
0,1,4.583333333333333,11.141666666666667
0,2,4.583333333333333,11.141666666666667
0,3,4.583333333333333,11.141666666666667
0,4,4.583333333333333,11.141666666666667
0,0,4.6,12.458333333333334
0,1,4.6,12.458333333333334
0,2,4.6,12.458333333333334
0,3,4.6,12.458333333333334
0,4,4.6,12.458333333333334
0,6,4.6,13.366666666666667
0,5,4.6,13.883333333333333
0,0,4.608333333333333,12.125
0,1,4.608333333333333,12.125
0,2,4.608333333333333,12.125
0,3,4.608333333333333,12.125
0,4,4.608333333333333,12.125
0,0,4.616666666666666,12.341666666666667
0,1,4.616666666666666,12.341666666666667
0,2,4.616666666666666,12.341666666666667
0,3,4.616666666666666,12.341666666666667
0,4,4.616666666666666,12.341666666666667
0,0,4.633333333333334,11.291666666666666
0,1,4.633333333333334,11.291666666666666
0,2,4.633333333333334,11.291666666666666
0,3,4.633333333333334,11.291666666666666
0,4,4.633333333333334,11.291666666666666
0,6,4.633333333333334,12.866666666666667
0,5,4.633333333333334,12.083333333333334
0,0,4.641666666666667,13.738888888888889
0,1,4.641666666666667,13.738888888888889
0,2,4.641666666666667,13.738888888888889
0,3,4.641666666666667,13.738888888888889
0,4,4.641666666666667,13.738888888888889
0,0,4.65,13.819444444444445
0,1,4.65,13.819444444444445
0,2,4.65,13.819444444444445
0,3,4.65,13.819444444444445
0,4,4.65,13.819444444444445
0,0,4.658333333333333,13.925
0,1,4.658333333333333,13.925
0,2,4.658333333333333,13.925
0,3,4.658333333333333,13.925
0,4,4.658333333333333,13.925
0,5,4.658333333333333,13.558333333333334
0,6,4.658333333333333,13.558333333333334
0,0,4.666666666666667,13.241666666666667
0,1,4.666666666666667,13.241666666666667
0,2,4.666666666666667,13.241666666666667
0,3,4.666666666666667,13.241666666666667
0,4,4.666666666666667,13.241666666666667
0,0,4.708333333333333,12.375
0,1,4.708333333333333,12.375
0,2,4.708333333333333,12.375
0,3,4.708333333333333,12.375
0,4,4.708333333333333,12.375
0,0,4.716666666666667,12.761111111111111
0,1,4.716666666666667,12.761111111111111
0,2,4.716666666666667,12.761111111111111
0,3,4.716666666666667,12.761111111111111
0,4,4.716666666666667,12.872222222222222
0,5,4.716666666666667,12.683333333333334
0,6,4.716666666666667,12.85
0,0,4.733333333333333,11.458333333333334
0,1,4.733333333333333,11.458333333333334
0,2,4.733333333333333,11.458333333333334
0,3,4.733333333333333,11.458333333333334
0,4,4.733333333333333,11.458333333333334
0,0,4.758333333333334,11.541666666666666
0,1,4.758333333333334,11.541666666666666
0,2,4.758333333333334,11.541666666666666
0,3,4.758333333333334,11.541666666666666
0,4,4.758333333333334,11.541666666666666
0,0,4.766666666666667,14.183333333333334
